city,price,livingArea,lotSizeUnit,lotSize,propertyType,yearBuilt
Anchorage,495000,1880,squareFeet,7840.8,singleFamily,1975
Anchorage,379000,1828,squareFeet,2613.6,townhome,1982
Anchorage,330000,1144,squareFeet,10018.8,singleFamily,1975
Anchorage,1600000,3018,acres,0.25,singleFamily,1968
Anchorage,465000,1536,squareFeet,7840.8,singleFamily,1982
Anchorage,749000,2601,squareFeet,8276.4,singleFamily,2006
Anchorage,410000,1906,acres,0.26,singleFamily,1996
Anchorage,405000,1780,squareFeet,6969.6,singleFamily,1970
Anchorage,329900,2290,squareFeet,10018.8,singleFamily,1977
Anchorage,525000,2016,squareFeet,9147.6,singleFamily,1983
Anchorage,1150000,4481,acres,1.71,singleFamily,1984
Anchorage,349900,1232,squareFeet,3920.4,singleFamily,1977
Anchorage,365000,1548,squareFeet,4356.0,singleFamily,1983
Anchorage,895000,2501,acres,0.5599999999999999,singleFamily,2024
Anchorage,750000,2673,acres,0.55,singleFamily,1985
Anchorage,579000,2184,acres,0.95,singleFamily,1984
Anchorage,380000,1900,squareFeet,7840.8,singleFamily,1976
Anchorage,745000,1016,acres,2.29,singleFamily,2019
Anchorage,770000,4431,acres,0.32,singleFamily,1983
Anchorage,375000,1856,acres,0.62,singleFamily,1966
Stockton,300000,1088,squareFeet,6446.88,singleFamily,1970
Stockton,375000,1136,squareFeet,5998.212,singleFamily,1955
Stockton,540000,2035,squareFeet,9907.0,singleFamily,1996
Stockton,340000,1115,squareFeet,5048.604,singleFamily,1924
Stockton,164300,986,squareFeet,5547.0,singleFamily,1947
Stockton,349000,1139,squareFeet,757.944,condo,1986
Stockton,380000,1248,squareFeet,8250.264,singleFamily,1955
Stockton,888000,2781,acres,0.3001,singleFamily,1992
Stockton,295000,1000,squareFeet,5227.2,singleFamily,1999
Stockton,650000,3445,squareFeet,6825.852,singleFamily,2003
Stockton,415000,2041,squareFeet,5000.688,singleFamily,1925
Stockton,585000,2327,squareFeet,5514.696,singleFamily,2019
Stockton,299000,1248,squareFeet,7501.032,singleFamily,1956
Stockton,349950,1968,squareFeet,9347.976,singleFamily,1961
Stockton,650000,2697,squareFeet,9361.044,singleFamily,2000
Stockton,769999,2476,acres,0.4224,singleFamily,1957
Stockton,498850,1902,squareFeet,6276.996,singleFamily,1980
Stockton,468000,1613,squareFeet,7148.196,singleFamily,1971
Stockton,1079000,4485,acres,0.3598,singleFamily,1977
Stockton,588990,2579,squareFeet,6834.564,singleFamily,2006
Stockton,375000,1393,squareFeet,4748.04,singleFamily,1936
Stockton,580000,2350,squareFeet,7143.84,singleFamily,2004
Stockton,199000,1222,squareFeet,2500.344,singleFamily,1955
Stockton,385000,1164,squareFeet,7300.656,singleFamily,1962
Stockton,385000,1715,squareFeet,2827.044,condo,1973
Cincinnati,499000,2109,acres,1.352,singleFamily,1984
Cincinnati,265000,2395,acres,0.34500000000000003,singleFamily,1927
Cincinnati,250000,2270,squareFeet,9278.28,singleFamily,1929
Cincinnati,274900,1498,squareFeet,6621.12,singleFamily,1947
Cincinnati,679000,2550,acres,1.789,singleFamily,1978
Cincinnati,289000,1776,squareFeet,8058.6,singleFamily,1977
Cincinnati,230000,1314,squareFeet,4181.76,singleFamily,1908
Cincinnati,248500,1221,acres,0.996,singleFamily,1957
Cincinnati,399000,1558,acres,0.38799999999999996,singleFamily,1959
Cincinnati,158000,1317,squareFeet,7405.2,singleFamily,1928
Cincinnati,450000,1967,acres,2.444,singleFamily,1996
Cincinnati,225000,2180,squareFeet,7840.8,singleFamily,1976
Cincinnati,619900,2067,acres,0.502,singleFamily,1885
Cincinnati,699900,2143,squareFeet,5183.64,singleFamily,1920
Cincinnati,459900,2536,squareFeet,4573.8,singleFamily,1898
Cincinnati,439900,2630,acres,0.649,singleFamily,1996
Cincinnati,330000,3787,acres,0.297,multiFamily,1908
Cincinnati,524000,1506,squareFeet,5000.688,singleFamily,2021
Cincinnati,595000,3154,acres,0.48,singleFamily,1987
Cincinnati,795000,1904,squareFeet,10018.8,singleFamily,1905
Cincinnati,530000,2081,squareFeet,1001.88,multiFamily,1890
Cincinnati,924000,2622,squareFeet,9583.2,singleFamily,1936
Cincinnati,495000,2432,squareFeet,8581.32,singleFamily,1929
Cincinnati,699900,2303,squareFeet,6359.76,singleFamily,1935
St. Paul,212500,1229,squareFeet,6999.7642,singleFamily,1961
St. Paul,469900,1461,squareFeet,18.0,singleFamily,1998
Toledo,399900,3040,acres,0.42010000000000003,singleFamily,1993
Toledo,49999,800,acres,0.2961,singleFamily,1887
Toledo,337500,2462,squareFeet,9600.624,singleFamily,1961
Toledo,234900,1706,squareFeet,9600.624,singleFamily,1962
Toledo,219900,1598,acres,0.27090000000000003,singleFamily,1957
Toledo,199900,1537,squareFeet,9600.624,singleFamily,1955
Toledo,200000,1418,squareFeet,7840.8,singleFamily,1956
Toledo,219900,1413,squareFeet,10798.524,singleFamily,1952
Toledo,167000,1237,squareFeet,5601.816,singleFamily,1947
Toledo,149900,1200,squareFeet,4098.996,singleFamily,1970
Toledo,175000,1416,squareFeet,6398.964,singleFamily,1912
Toledo,319900,2484,squareFeet,10280.16,singleFamily,2004
Toledo,78000,1192,squareFeet,3201.66,singleFamily,1902
Toledo,149900,1743,acres,0.3191,singleFamily,1942
Toledo,150000,820,acres,0.2961,singleFamily,1953
Toledo,139900,1890,squareFeet,6098.4,singleFamily,1922
Toledo,195000,1549,squareFeet,7901.784,singleFamily,1957
Toledo,244900,1739,acres,0.2961,singleFamily,1954
Toledo,189900,1052,squareFeet,6098.4,singleFamily,1969
Toledo,224900,1514,squareFeet,6699.528,singleFamily,1947
Toledo,189900,1785,acres,0.2755,singleFamily,1962
Toledo,139000,988,squareFeet,6599.34,singleFamily,1955
Toledo,99900,1080,squareFeet,3998.808,singleFamily,1922
Toledo,169900,1284,squareFeet,4399.56,singleFamily,1929
Greensboro,725000,3243,acres,0.58,singleFamily,1928
Greensboro,650000,2968,acres,0.15,singleFamily,1994
Greensboro,270000,1597,acres,0.26,singleFamily,1989
Greensboro,215000,1684,acres,0.26,singleFamily,1956
Greensboro,219900,1574,acres,0.34,singleFamily,1935
Greensboro,315000,1901,acres,0.2,singleFamily,1992
Greensboro,250000,1782,acres,0.28,singleFamily,1910
Greensboro,315000,1530,acres,0.28,singleFamily,2000
Greensboro,269900,1915,acres,0.04,townhome,1972
Greensboro,929900,4042,acres,0.4,singleFamily,2007
Greensboro,289900,1493,acres,0.29,singleFamily,1989
Greensboro,290000,1393,acres,0.47,singleFamily,1977
Greensboro,238000,2148,acres,0.0,townhome,1985
Greensboro,585000,3090,acres,0.48,singleFamily,1988
Greensboro,375000,1681,acres,0.34,singleFamily,1972
Greensboro,294500,2368,acres,0.32,singleFamily,1971
Greensboro,550000,2942,acres,0.57,singleFamily,1994
Greensboro,369900,1886,acres,0.23,singleFamily,1989
Greensboro,510000,2831,acres,1.18,singleFamily,2023
Greensboro,325000,1981,acres,0.25,singleFamily,1965
Greensboro,329900,2124,acres,1.08,singleFamily,1976
Greensboro,425000,2578,acres,0.23,singleFamily,1978
Greensboro,164900,1012,acres,0.11,singleFamily,1920
Greensboro,540000,3335,acres,0.4,singleFamily,1991
Greensboro,384900,2235,acres,0.32,singleFamily,1974
Newark,650000,0,squareFeet,3484.8,multiFamily,2006
Newark,599000,19998,squareFeet,3484.8,multiFamily,2000
Newark,449000,3600,squareFeet,2613.6,multiFamily,1914
Newark,549000,0,squareFeet,4791.6,multiFamily,1930
Newark,399000,,squareFeet,3049.2,singleFamily,2003
Newark,529000,2086,squareFeet,2613.6,multiFamily,1908
Newark,549000,,squareFeet,4356.0,singleFamily,1907
Newark,274900,1516,squareFeet,2613.6,singleFamily,1997
Newark,549900,0,squareFeet,3484.8,multiFamily,1939
Newark,149999,,squareFeet,1306.8,singleFamily,1897
Newark,425000,,squareFeet,4791.6,singleFamily,1902
Newark,449000,0,squareFeet,2613.6,multiFamily,1907
Newark,725000,,squareFeet,4791.6,singleFamily,1908
Newark,549000,0,squareFeet,2613.6,multiFamily,1882
Newark,269900,,squareFeet,2613.6,singleFamily,1897
Newark,499900,,squareFeet,1742.4,singleFamily,
Newark,240000,0,squareFeet,2500.0,singleFamily,1921
Newark,479000,,squareFeet,3484.8,singleFamily,1927
Newark,599000,,squareFeet,7405.2,singleFamily,1907
Newark,680000,2500,squareFeet,3920.4,multiFamily,1925
Newark,300000,,squareFeet,3920.4,singleFamily,1922
Plano,339000,1780,squareFeet,5662.8,singleFamily,1993
Plano,299900,1260,squareFeet,5227.2,singleFamily,1985
Plano,529000,2030,squareFeet,8712.0,singleFamily,1993
Plano,598000,2718,squareFeet,7840.8,singleFamily,1996
Plano,450000,2336,squareFeet,7840.8,singleFamily,1993
Plano,390000,1745,squareFeet,9583.2,singleFamily,1982
Plano,824950,2960,acres,0.33999999999999997,singleFamily,1990
Plano,389999,2004,squareFeet,8276.4,singleFamily,1976
Plano,359000,1402,squareFeet,3484.8,townhome,2007
Plano,579500,2395,squareFeet,9583.2,singleFamily,1993
Plano,1685000,5516,acres,0.37,singleFamily,1994
Plano,320000,3202,squareFeet,8712.0,singleFamily,1992
Plano,799000,3396,squareFeet,8712.0,singleFamily,1997
Plano,749000,3200,acres,0.25,singleFamily,1989
Plano,475000,2005,squareFeet,3920.4,singleFamily,1993
Plano,379980,2162,acres,0.26,singleFamily,1978
Plano,400000,1535,squareFeet,8712.0,singleFamily,1968
Plano,340000,2016,squareFeet,5662.8,singleFamily,1989
Plano,349900,1573,squareFeet,7405.2,singleFamily,1971
Plano,595000,4015,squareFeet,9147.6,singleFamily,1993
Plano,320000,1453,squareFeet,9147.6,singleFamily,1981
Plano,580000,3480,squareFeet,10454.4,singleFamily,1984
Plano,985000,4521,acres,0.25,singleFamily,1996
Plano,550000,1906,squareFeet,9583.2,singleFamily,1981
Plano,490000,1867,squareFeet,9147.6,singleFamily,1976
Henderson,509900,2059,squareFeet,4356.0,singleFamily,1994
Henderson,573000,2531,squareFeet,7405.2,singleFamily,1983
Henderson,430000,1377,squareFeet,5662.8,singleFamily,1998
Henderson,3780000,11001,acres,1.16,singleFamily,2007
Henderson,739900,3014,squareFeet,6534.0,singleFamily,2000
Henderson,499000,1493,squareFeet,4356.0,singleFamily,1994
Henderson,435000,1459,acres,0.70188246097337,condo,2009
Henderson,699999,2036,acres,0.37,singleFamily,1977
Henderson,699900,2400,squareFeet,6969.6,singleFamily,2005
Henderson,390000,1464,squareFeet,3049.2,townhome,1999
Henderson,499900,1768,squareFeet,7840.8,singleFamily,2004
Henderson,1289000,3169,acres,0.32,singleFamily,1994
Henderson,449900,1981,squareFeet,7840.8,singleFamily,1990
Henderson,375000,1786,squareFeet,3049.2,singleFamily,2011
Henderson,510000,1600,squareFeet,6098.4,singleFamily,2005
Henderson,615000,2222,squareFeet,10018.8,singleFamily,1979
Henderson,399000,1416,squareFeet,7840.8,singleFamily,1983
Henderson,719000,3063,squareFeet,8276.4,singleFamily,1988
Henderson,385000,1676,squareFeet,6098.4,singleFamily,1952
Henderson,675000,2169,squareFeet,6534.0,singleFamily,2013
Henderson,450000,1356,squareFeet,6534.0,singleFamily,1994
Henderson,575000,1976,squareFeet,8276.4,singleFamily,1996
Henderson,299000,1263,squareFeet,2178.0,townhome,1997
Henderson,620000,2279,squareFeet,7405.2,singleFamily,1997
Lincoln,229900,2184,squareFeet,6098.4,singleFamily,1912
Lincoln,379900,2450,squareFeet,8276.4,singleFamily,1964
Lincoln,374900,1419,squareFeet,6098.4,singleFamily,2003
Lincoln,460000,2588,squareFeet,6969.6,singleFamily,1933
Lincoln,278000,1668,squareFeet,6534.0,singleFamily,1976
Lincoln,249900,1424,squareFeet,7840.8,singleFamily,1976
Lincoln,375000,3310,squareFeet,8712.0,singleFamily,1920
Lincoln,310000,1474,squareFeet,7840.8,singleFamily,2001
Lincoln,475000,2667,squareFeet,8276.4,singleFamily,2010
Lincoln,265000,1974,squareFeet,6969.6,singleFamily,1989
Lincoln,2100000,6378,acres,6.44,singleFamily,1980
Lincoln,1425000,6911,acres,0.75,singleFamily,2021
Lincoln,739900,2793,acres,0.55,singleFamily,1972
Lincoln,925000,3175,squareFeet,5662.8,townhome,2019
Lincoln,269000,1636,squareFeet,9147.6,singleFamily,1958
Lincoln,355900,2150,acres,0.26,singleFamily,1987
Lincoln,615000,3602,squareFeet,8712.0,singleFamily,2015
Lincoln,375000,2372,squareFeet,7405.2,singleFamily,1990
Lincoln,185000,1042,squareFeet,6969.6,singleFamily,1951
Lincoln,469000,3574,squareFeet,9583.2,singleFamily,2004
Lincoln,329900,1901,squareFeet,8712.0,singleFamily,1956
Lincoln,349000,1907,squareFeet,8276.4,singleFamily,1962
Lincoln,184000,933,squareFeet,2613.6,singleFamily,1920
Lincoln,310000,1944,squareFeet,9147.6,singleFamily,1966
Lincoln,160000,1774,squareFeet,6969.6,singleFamily,1958
Buffalo,424990,1518,squareFeet,7400.844,singleFamily,1926
Buffalo,295500,1664,acres,0.2663,singleFamily,1962
Buffalo,159900,1112,squareFeet,8276.4,singleFamily,1942
Buffalo,1,1140,squareFeet,5662.8,singleFamily,1962
Buffalo,239000,1516,squareFeet,4373.424,singleFamily,1929
Buffalo,229777,1660,squareFeet,4033.656,singleFamily,1936
Buffalo,389000,1232,squareFeet,875.556,singleFamily,1900
Buffalo,389000,2404,acres,0.2915,multiFamily,2012
Buffalo,239000,1832,squareFeet,3049.2,multiFamily,1926
Buffalo,265000,2187,squareFeet,8276.4,singleFamily,1972
Buffalo,239900,1494,squareFeet,10454.4,singleFamily,1945
Buffalo,259900,1405,squareFeet,5662.8,singleFamily,1971
Buffalo,319500,1296,squareFeet,5889.312,singleFamily,1935
Buffalo,170000,2221,squareFeet,3484.8,multiFamily,1875
Buffalo,199900,1601,squareFeet,6098.4,singleFamily,1937
Buffalo,59900,2564,squareFeet,3271.356,multiFamily,1920
Buffalo,224900,1220,squareFeet,4791.6,singleFamily,1963
Buffalo,249900,1273,squareFeet,4721.904,singleFamily,1939
Buffalo,209900,1042,squareFeet,7840.8,singleFamily,1952
Buffalo,342500,1678,acres,0.2669,singleFamily,1984
Buffalo,329900,1625,squareFeet,8398.368,singleFamily,1964
Buffalo,284900,1744,squareFeet,8855.748,singleFamily,1930
Buffalo,299900,1751,squareFeet,5662.8,singleFamily,1969
Buffalo,259900,1612,squareFeet,8794.764,singleFamily,1985
Buffalo,349900,1341,acres,0.36,singleFamily,1927
Jersey City,1399000,2183,squareFeet,1275.0,singleFamily,
Jersey City,949999,0,squareFeet,2178.0,multiFamily,2021
Jersey City,325000,1050,acres,0.41,condo,2005
Jersey City,499000,19998,squareFeet,2613.6,multiFamily,1915
Jersey City,699000,1308,squareFeet,1400.0,singleFamily,
Jersey City,699000,0,squareFeet,1306.8,multiFamily,1900
Jersey City,499999,848,squareFeet,1306.8,singleFamily,1895
Jersey City,825000,1454,squareFeet,1653.3,singleFamily,
Chula Vista,999000,2190,squareFeet,7405.2,singleFamily,1959
Chula Vista,1000000,2150,squareFeet,6969.6,singleFamily,1975
Chula Vista,899999,1755,squareFeet,8276.4,singleFamily,1975
Chula Vista,900000,2143,squareFeet,4614.0,singleFamily,2018
Chula Vista,999999,2550,squareFeet,6534.0,singleFamily,1996
Chula Vista,1799999,3915,acres,1.23,singleFamily,2012
Chula Vista,1250000,2790,squareFeet,6661.0,singleFamily,2004
Chula Vista,899000,1883,squareFeet,7405.2,singleFamily,1971
Chula Vista,599000,1800,acres,0.26,singleFamily,1978
Chula Vista,899000,1996,squareFeet,7405.2,singleFamily,1987
Chula Vista,809000,2960,acres,0.49000000000000005,singleFamily,1961
Chula Vista,50000,,acres,1.08,land,
Chula Vista,865000,1434,squareFeet,8712.0,singleFamily,1951
Chula Vista,825000,2075,acres,25.66,condo,2006
Chula Vista,899999,2166,acres,11.0864,singleFamily,2022
Chula Vista,1050000,2233,squareFeet,5779.0,singleFamily,2004
Fort Wayne,749900,5136,acres,0.9199999999999999,singleFamily,1992
Fort Wayne,169900,1582,acres,0.42000000000000004,singleFamily,1962
Fort Wayne,259900,2594,squareFeet,10454.4,singleFamily,1967
Fort Wayne,285000,2342,acres,0.33999999999999997,singleFamily,1973
Fort Wayne,209000,1528,acres,0.36,singleFamily,1967
Fort Wayne,165000,1112,acres,1.05,singleFamily,1946
Fort Wayne,154900,1175,squareFeet,4356.0,singleFamily,1950
Fort Wayne,499900,3082,acres,0.27,singleFamily,2008
Fort Wayne,159995,1088,acres,1.04,singleFamily,1946
Fort Wayne,260000,1590,acres,0.5335,singleFamily,1968
Fort Wayne,299900,2252,acres,5.066,singleFamily,1969
Fort Wayne,274900,1949,squareFeet,9147.6,singleFamily,2006
Fort Wayne,289900,1690,acres,0.42000000000000004,singleFamily,1995
Fort Wayne,350000,3206,squareFeet,9147.6,singleFamily,2004
Fort Wayne,410000,1380,acres,5.29,singleFamily,1953
Fort Wayne,154900,1440,acres,1.56,manufactured,1977
Fort Wayne,590000,3683,acres,0.42000000000000004,singleFamily,2004
Fort Wayne,409900,2546,acres,0.27999999999999997,singleFamily,1996
Fort Wayne,409000,1867,acres,0.25,singleFamily,2006
Fort Wayne,224900,2138,acres,0.32999999999999996,singleFamily,1960
Fort Wayne,399900,2118,acres,0.35,singleFamily,2018
Fort Wayne,245900,1303,squareFeet,9940.392,singleFamily,1990
Fort Wayne,295000,2942,acres,0.36,singleFamily,1971
Fort Wayne,249900,1768,acres,0.35,singleFamily,1955
Orlando,370000,1170,squareFeet,5250.0,singleFamily,1996
Orlando,499999,2441,squareFeet,5284.0,singleFamily,2002
Orlando,525000,2357,squareFeet,7951.0,singleFamily,1994
Orlando,699900,3249,squareFeet,6125.0,singleFamily,2016
Orlando,465000,2643,acres,0.275,singleFamily,2000
Orlando,650000,2756,squareFeet,9807.0,singleFamily,2006
Orlando,715000,3553,squareFeet,9201.0,singleFamily,2003
Orlando,700000,2726,squareFeet,9359.0,singleFamily,2001
Orlando,275000,1364,squareFeet,4617.0,multiFamily,1983
Orlando,388000,1264,squareFeet,5400.0,singleFamily,2002
Orlando,999999,3784,squareFeet,7748.0,singleFamily,2021
Orlando,439000,1144,squareFeet,6578.0,singleFamily,1954
Orlando,499999,1257,squareFeet,10157.0,singleFamily,1949
Orlando,1199000,3811,acres,0.44478879706152435,singleFamily,2005
Orlando,326900,1650,squareFeet,8242.0,singleFamily,1978
Orlando,415000,1851,acres,0.2626492194674013,singleFamily,2001
Orlando,549000,2261,squareFeet,9184.0,singleFamily,1986
Orlando,419000,2301,squareFeet,7870.0,singleFamily,1994
Orlando,1999000,4680,acres,10.0035,singleFamily,1991
Orlando,390000,870,squareFeet,7785.0,singleFamily,1948
Orlando,305000,1173,squareFeet,7290.0,singleFamily,1968
Orlando,435000,2805,acres,0.2999540863177227,singleFamily,1991
Orlando,450000,2029,acres,0.436455463728191,singleFamily,1984
Orlando,305000,1454,acres,0.3136593204775023,condo,1985
St. Petersburg,799000,1888,acres,0.26239669421487605,singleFamily,1973
St. Petersburg,6250000,6060,squareFeet,10598.0,singleFamily,1983
St. Petersburg,825000,1869,squareFeet,9483.0,singleFamily,1953
St. Petersburg,849950,1874,acres,0.3612947658402204,singleFamily,1966
St. Petersburg,4450000,4087,acres,0.6634986225895316,singleFamily,2015
St. Petersburg,350000,1064,squareFeet,7501.0,singleFamily,1954
St. Petersburg,525000,1352,squareFeet,7789.0,singleFamily,1956
St. Petersburg,425000,1475,squareFeet,8451.0,singleFamily,1950
St. Petersburg,420000,1041,squareFeet,6033.0,singleFamily,1932
St. Petersburg,165000,1012,squareFeet,6386.0,singleFamily,1948
St. Petersburg,785000,2546,squareFeet,8320.0,singleFamily,1940
St. Petersburg,424900,1657,squareFeet,8716.0,singleFamily,1958
St. Petersburg,430000,1628,squareFeet,9862.0,singleFamily,1962
St. Petersburg,615000,1532,squareFeet,9993.0,singleFamily,1958
St. Petersburg,495000,1752,squareFeet,9810.0,singleFamily,1964
St. Petersburg,255000,1437,squareFeet,7758.0,singleFamily,1953
St. Petersburg,485000,1430,squareFeet,6042.0,singleFamily,1977
St. Petersburg,339900,1422,acres,0.25601469237832875,singleFamily,1969
St. Petersburg,799000,1304,squareFeet,5232.0,singleFamily,1947
St. Petersburg,549000,2263,squareFeet,7854.0,singleFamily,1958
St. Petersburg,700000,1303,squareFeet,6390.0,singleFamily,1949
St. Petersburg,349900,1923,squareFeet,5798.0,singleFamily,1964
St. Petersburg,1490000,4828,acres,0.33659320477502297,singleFamily,1925
Chandler,675000,2266,squareFeet,8960.0,singleFamily,1995
Chandler,775000,3132,squareFeet,7610.0,singleFamily,1997
Chandler,1039900,4046,acres,0.4134986225895317,singleFamily,2004
Chandler,815000,2792,squareFeet,7894.0,singleFamily,2003
Chandler,2700000,5665,acres,0.508356290174472,singleFamily,2023
Chandler,715000,2747,squareFeet,10459.0,singleFamily,1997
Chandler,690000,2126,acres,0.25493572084481175,singleFamily,2001
Chandler,875000,3138,squareFeet,7569.0,singleFamily,2005
Chandler,1425000,3424,acres,0.25713957759412304,singleFamily,2017
Chandler,630000,2585,squareFeet,9273.0,singleFamily,1986
Chandler,439900,1528,squareFeet,5397.0,singleFamily,1993
Chandler,500000,1647,squareFeet,7131.0,singleFamily,1992
Chandler,475000,1784,squareFeet,7784.0,singleFamily,1979
Chandler,226500,1344,squareFeet,1860.0,manufactured,2024
Chandler,425000,1342,squareFeet,9378.0,singleFamily,1983
Chandler,391500,1339,squareFeet,5576.0,singleFamily,1983
Chandler,665000,2473,squareFeet,7776.0,singleFamily,2018
Chandler,799000,2492,squareFeet,9762.0,singleFamily,1995
Chandler,549000,1689,squareFeet,8655.0,singleFamily,2003
Chandler,550000,2561,squareFeet,2983.0,singleFamily,2015
Chandler,839999,3359,squareFeet,10579.0,singleFamily,2002
Chandler,450000,1263,squareFeet,4948.0,singleFamily,1988
Chandler,2690000,4925,acres,0.7592056932966024,singleFamily,1979
Chandler,975000,3176,squareFeet,8429.0,singleFamily,1998
Chandler,650000,2111,squareFeet,9282.0,singleFamily,1994
Laredo,490000,2445,squareFeet,10010.0,singleFamily,2017
Laredo,357000,1676,squareFeet,7088.0,singleFamily,2002
Laredo,662000,4762,acres,0.5800275482093664,singleFamily,2002
Laredo,295000,1614,squareFeet,6662.0,singleFamily,2001
Laredo,415000,2587,squareFeet,5175.0,singleFamily,2022
Laredo,141000,1314,squareFeet,6348.0,singleFamily,1970
Laredo,285000,1922,squareFeet,9646.0,singleFamily,2002
Laredo,1350000,3060,acres,10.7152,singleFamily,2017
Laredo,1599999,4738,acres,0.5615472910927456,singleFamily,2005
Laredo,460000,3416,squareFeet,9019.0,singleFamily,2011
Laredo,284000,1547,squareFeet,7021.0,singleFamily,1997
Laredo,269900,2999,squareFeet,6814.0,singleFamily,1981
Laredo,1275000,3697,acres,0.4724517906336088,singleFamily,2016
Laredo,182000,1290,squareFeet,5497.272,singleFamily,2009
Laredo,274500,1998,squareFeet,8204.0,singleFamily,2003
Laredo,288500,1660,squareFeet,7079.0,singleFamily,1988
Laredo,225000,1360,squareFeet,4840.0,singleFamily,2021
Laredo,198720,1301,squareFeet,6830.0,singleFamily,1992
Laredo,170000,1235,squareFeet,6422.0,singleFamily,1949
Laredo,219000,1862,squareFeet,7125.0,singleFamily,1982
Laredo,275000,1330,squareFeet,6135.0,singleFamily,1997
Laredo,195000,1080,squareFeet,5388.0,singleFamily,2003
Laredo,269000,1953,squareFeet,5178.0,singleFamily,2007
Laredo,189000,1236,squareFeet,5621.0,singleFamily,2020
Laredo,235000,1514,squareFeet,4668.0,singleFamily,2019
Norfolk,799900,2662,acres,8.7,singleFamily,
Norfolk,574900,2048,acres,0.75,singleFamily,
Norfolk,575000,900,squareFeet,8886.24,singleFamily,1960
Norfolk,649850,1025,squareFeet,6550.86,singleFamily,1976
Norfolk,399900,1400,squareFeet,2700.72,singleFamily,
Norfolk,100000,,squareFeet,7840.8,land,
Norfolk,774900,1464,squareFeet,2613.6,townhome,2019
Norfolk,624990,1578,acres,0.53,singleFamily,1900
Norfolk,549000,997,acres,0.38,singleFamily,1917
Norfolk,1149900,1680,acres,0.6599999999999999,singleFamily,
Norfolk,749900,1200,acres,0.26,singleFamily,2000
Norfolk,1299000,2126,acres,0.6900000000000001,singleFamily,
Norfolk,379900,2730,acres,0.252,singleFamily,1889
Norfolk,499900,,acres,0.8043388429752066,land,
Durham,675000,2583,acres,0.48,singleFamily,1991
Durham,425000,1069,squareFeet,7405.2,singleFamily,1961
Durham,349900,1551,squareFeet,2178.0,townhome,1985
Durham,1195000,2539,squareFeet,3920.4,townhome,2019
Durham,319900,1268,squareFeet,8276.4,singleFamily,1992
Durham,299000,1453,acres,0.5,singleFamily,1965
Durham,530000,2465,acres,0.45999999999999996,singleFamily,1965
Durham,650000,3038,acres,0.31,singleFamily,2015
Durham,239900,1043,squareFeet,7405.2,townhome,1985
Durham,370000,1783,acres,0.52,singleFamily,1977
Durham,550000,2365,squareFeet,9583.2,singleFamily,1999
Durham,675000,2515,acres,0.45,singleFamily,1973
Durham,400000,1885,acres,0.45999999999999996,singleFamily,1971
Durham,465000,2362,squareFeet,1742.4,townhome,2022
Durham,295000,1382,squareFeet,9147.6,singleFamily,1996
Durham,329000,1778,squareFeet,10018.8,singleFamily,1996
Durham,695000,2608,acres,0.6799999999999999,singleFamily,1972
Durham,350000,1527,acres,0.75,singleFamily,1974
Durham,1295000,4154,acres,0.52,singleFamily,1988
Durham,289000,1323,acres,0.27999999999999997,singleFamily,1966
Durham,429000,1662,squareFeet,10454.4,singleFamily,1998
Durham,1100000,2837,acres,0.27999999999999997,singleFamily,1925
Durham,735000,4218,acres,0.52,singleFamily,1993
Durham,390000,2416,squareFeet,8276.4,singleFamily,2013
Durham,379000,940,squareFeet,7405.2,singleFamily,1953
Madison,399900,1492,acres,0.27,singleFamily,1993
Madison,335000,756,squareFeet,4356.0,singleFamily,1935
Madison,319900,1884,squareFeet,5227.2,singleFamily,1939
Madison,475000,2582,squareFeet,9147.6,singleFamily,1971
Madison,419000,1593,acres,0.26,singleFamily,1950
Madison,625000,1122,squareFeet,6969.6,singleFamily,1938
Madison,750000,1920,squareFeet,6534.0,singleFamily,1909
Madison,349000,2288,squareFeet,8276.4,singleFamily,1964
Madison,320000,991,squareFeet,6098.4,singleFamily,1948
Madison,779000,3960,squareFeet,10454.4,multiFamily,1984
Madison,349900,1340,squareFeet,7405.2,singleFamily,1965
Madison,480000,1070,squareFeet,4356.0,singleFamily,1894
Madison,390000,1564,squareFeet,6098.4,singleFamily,1953
Madison,479900,2547,squareFeet,10018.8,singleFamily,1992
Madison,445000,2296,acres,0.25,singleFamily,1970
Madison,795000,4956,acres,0.32,multiFamily,1985
Madison,275000,953,squareFeet,3484.8,singleFamily,1873
Madison,450000,1642,squareFeet,8712.0,singleFamily,1961
Madison,600000,2306,acres,0.25,singleFamily,1990
Madison,460000,1896,squareFeet,7405.2,singleFamily,2000
Lubbock,489900,3225,squareFeet,10454.4,singleFamily,1984
Lubbock,211500,1744,squareFeet,8276.4,singleFamily,1993
Lubbock,279900,2086,squareFeet,8712.0,singleFamily,1991
Lubbock,230000,1375,squareFeet,6098.4,singleFamily,2011
Lubbock,132500,1393,squareFeet,8712.0,singleFamily,1960
Lubbock,248500,2428,squareFeet,9147.6,singleFamily,1973
Lubbock,99999,2000,squareFeet,6969.6,singleFamily,2013
Lubbock,499000,2992,acres,1.28,singleFamily,2014
Lubbock,370000,2019,squareFeet,8712.0,singleFamily,2014
Lubbock,275000,2131,squareFeet,6969.6,singleFamily,1974
Lubbock,294000,2323,squareFeet,9583.2,singleFamily,1954
Lubbock,325000,2524,squareFeet,8712.0,singleFamily,1976
Lubbock,190000,1651,squareFeet,6969.6,singleFamily,1982
